"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ICICIBANK","EQ","04-Feb-2020","        515.55","        520.00","        534.65","        516.65","        530.65","        530.80","        528.79","   17781475","          9402750439.10","     184345","    7176818","         40.36"
"ICICIBANK","EQ","05-Feb-2020","        530.80","        529.05","        540.40","        525.70","        538.70","        539.10","        535.35","   18782476","         10055233688.55","     180999","    9072613","         48.30"
"ICICIBANK","EQ","06-Feb-2020","        539.10","        540.35","        547.00","        536.25","        541.10","        541.60","        541.87","   15296851","          8288844090.45","     165277","    5960399","         38.96"
"ICICIBANK","EQ","07-Feb-2020","        541.60","        540.95","        541.75","        535.15","        535.40","        536.45","        538.06","    8297149","          4464397142.20","      78560","    3238554","         39.03"
"ICICIBANK","EQ","10-Feb-2020","        536.45","        538.65","        542.25","        530.50","        535.00","        533.95","        536.25","   12536053","          6722491621.85","     135579","    6825042","         54.44"
"ICICIBANK","EQ","11-Feb-2020","        533.95","        537.70","        544.80","        537.50","        539.50","        539.75","        541.47","   11243552","          6088037819.70","     129103","    6067070","         53.96"
"ICICIBANK","EQ","12-Feb-2020","        539.75","        545.80","        550.70","        542.70","        549.40","        549.30","        546.72","   14026335","          7668528804.70","     135449","    6881225","         49.06"
"ICICIBANK","EQ","13-Feb-2020","        549.30","        549.00","        549.00","        538.00","        540.05","        541.00","        542.23","    9227235","          5003316089.45","     122655","    3935920","         42.66"
"ICICIBANK","EQ","14-Feb-2020","        541.00","        541.25","        548.65","        536.55","        545.80","        545.80","        544.41","   14458649","          7871388014.25","     138071","    6577273","         45.49"
"ICICIBANK","EQ","17-Feb-2020","        545.80","        543.00","        545.35","        537.75","        542.30","        541.60","        541.85","    7793293","          4222811401.95","      86606","    3650518","         46.84"
"ICICIBANK","EQ","18-Feb-2020","        541.60","        541.00","        544.40","        536.00","        540.90","        541.20","        540.01","   15918303","          8595985599.85","     142303","    9969245","         62.63"
"ICICIBANK","EQ","19-Feb-2020","        541.20","        543.50","        546.50","        540.50","        546.00","        544.80","        543.62","    8704234","          4731822391.20","      98834","    4515935","         51.88"
"ICICIBANK","EQ","20-Feb-2020","        544.80","        545.50","        549.35","        541.80","        546.50","        547.00","        546.38","   13588526","          7424506778.80","     131824","    7648543","         56.29"
"ICICIBANK","EQ","24-Feb-2020","        547.00","        539.50","        541.85","        527.55","        530.55","        529.85","        534.10","   16940750","          9048047731.50","     260963","   11217837","         66.22"
