"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","13-Dec-2019","       2318.45","       2330.70","       2365.95","       2318.10","       2351.20","       2354.50","       2348.40","    2557242","          6005430195.50","     102389","    1331980","         52.09"
"HDFC","EQ","16-Dec-2019","       2354.50","       2356.00","       2384.00","       2343.00","       2375.95","       2375.25","       2371.46","    3510250","          8324408228.60","     138556","    2348884","         66.92"
"HDFC","EQ","17-Dec-2019","       2375.25","       2365.00","       2436.55","       2359.40","       2426.25","       2430.10","       2410.92","    7277994","         17546682431.90","     267937","    5158504","         70.88"
"HDFC","EQ","18-Dec-2019","       2430.10","       2427.00","       2459.30","       2415.80","       2443.50","       2445.15","       2442.95","    5100244","         12459657497.70","     199057","    3091622","         60.62"
"HDFC","EQ","19-Dec-2019","       2445.15","       2432.10","       2438.50","       2405.65","       2412.10","       2411.90","       2421.69","    4116736","          9969442052.60","     139731","    2758224","         67.00"
"HDFC","EQ","20-Dec-2019","       2411.90","       2415.00","       2425.00","       2378.15","       2403.50","       2404.10","       2399.49","    5053198","         12125085820.90","     126134","    3442746","         68.13"
"HDFC","EQ","23-Dec-2019","       2404.10","       2404.00","       2433.80","       2390.00","       2432.00","       2422.65","       2410.86","    1976677","          4765494323.65","      83456","    1141763","         57.76"
"HDFC","EQ","24-Dec-2019","       2422.65","       2420.60","       2444.95","       2402.95","       2413.00","       2412.75","       2428.41","    2813782","          6833019849.80","     107009","    1495885","         53.16"
"HDFC","EQ","26-Dec-2019","       2412.75","       2412.75","       2433.35","       2404.30","       2416.60","       2414.10","       2418.84","    1480323","          3580659433.45","      62402","     641756","         43.35"
"HDFC","EQ","27-Dec-2019","       2414.10","       2427.00","       2449.55","       2418.55","       2443.00","       2444.15","       2439.89","    2080901","          5077174358.05","      63557","     942274","         45.28"
"HDFC","EQ","30-Dec-2019","       2444.15","       2449.00","       2450.00","       2421.50","       2440.00","       2438.25","       2432.80","    1920751","          4672803643.70","      65565","    1146449","         59.69"
"HDFC","EQ","31-Dec-2019","       2438.25","       2433.00","       2435.00","       2406.55","       2413.05","       2412.55","       2421.79","    2260375","          5474149092.60","     128103","    1546057","         68.40"
"HDFC","EQ","01-Jan-2020","       2412.55","       2418.00","       2438.50","       2409.00","       2435.75","       2433.95","       2425.83","     945874","          2294533927.25","      29500","     355005","         37.53"
"HDFC","EQ","02-Jan-2020","       2433.95","       2430.00","       2472.75","       2422.00","       2469.90","       2466.40","       2450.70","    1701396","          4169605313.45","      74760","     990649","         58.23"
"HDFC","EQ","03-Jan-2020","       2466.40","       2455.00","       2466.40","       2441.80","       2452.05","       2454.45","       2451.88","    1963923","          4815298362.90","      92333","    1260684","         64.19"
"HDFC","EQ","06-Jan-2020","       2454.45","       2428.00","       2445.00","       2371.40","       2389.95","       2384.10","       2396.09","    2656731","          6365761040.90","     100147","    1380849","         51.98"
"HDFC","EQ","07-Jan-2020","       2384.10","       2401.25","       2428.80","       2380.20","       2420.00","       2415.05","       2406.92","    3771992","          9078864621.95","     127128","    2163190","         57.35"
"HDFC","EQ","08-Jan-2020","       2415.05","       2387.00","       2413.00","       2385.50","       2400.00","       2406.15","       2399.40","    2147334","          5152320291.20","     154324","    1254440","         58.42"
"HDFC","EQ","09-Jan-2020","       2406.15","       2430.00","       2462.70","       2421.15","       2454.00","       2457.40","       2444.29","    3247323","          7937400089.55","      93253","    2172018","         66.89"
"HDFC","EQ","10-Jan-2020","       2457.40","       2465.00","       2477.65","       2440.30","       2460.00","       2457.55","       2457.59","    2082060","          5116849567.70","     101887","    1163753","         55.89"
"HDFC","EQ","13-Jan-2020","       2457.55","       2461.10","       2471.05","       2441.00","       2461.50","       2462.55","       2452.05","    3401754","          8341254561.05","     114337","    2463811","         72.43"
"HDFC","EQ","14-Jan-2020","       2462.55","       2463.65","       2499.90","       2446.60","       2488.30","       2492.30","       2476.40","    2549328","          6313164443.50","      94187","    1603409","         62.90"
"HDFC","EQ","15-Jan-2020","       2492.30","       2483.95","       2495.00","       2453.55","       2491.70","       2488.60","       2478.41","    2279961","          5650678838.90","      84002","    1321926","         57.98"
"HDFC","EQ","16-Jan-2020","       2488.60","       2486.00","       2495.75","       2471.80","       2481.45","       2482.10","       2483.17","    1794295","          4455532994.00","      93656","    1105011","         61.58"
"HDFC","EQ","17-Jan-2020","       2482.10","       2467.75","       2479.00","       2448.25","       2452.70","       2453.95","       2461.39","    2250437","          5539209315.00","     158586","    1462820","         65.00"
"HDFC","EQ","20-Jan-2020","       2453.95","       2474.00","       2486.55","       2440.40","       2454.30","       2454.35","       2458.95","    2274456","          5592774717.15","      71888","    1368222","         60.16"
"HDFC","EQ","21-Jan-2020","       2454.35","       2443.00","       2485.90","       2432.00","       2465.00","       2465.45","       2460.71","    2404025","          5915603566.35","      72342","    1420377","         59.08"
"HDFC","EQ","22-Jan-2020","       2465.45","       2474.00","       2483.35","       2412.20","       2418.00","       2416.60","       2436.65","    3356004","          8177410518.70","      81156","    2580610","         76.90"
"HDFC","EQ","23-Jan-2020","       2416.60","       2422.00","       2436.40","       2404.35","       2429.00","       2428.40","       2422.03","    1812646","          4390290577.90","      63207","     948425","         52.32"
"HDFC","EQ","24-Jan-2020","       2428.40","       2423.00","       2458.60","       2411.40","       2449.15","       2450.75","       2440.79","    2178412","          5317035467.10","      80669","    1276489","         58.60"
"HDFC","EQ","27-Jan-2020","       2450.75","       2433.00","       2445.00","       2388.50","       2389.95","       2395.80","       2415.90","    2543177","          6144072138.40","      93233","    1476587","         58.06"
"HDFC","EQ","28-Jan-2020","       2395.80","       2413.00","       2471.70","       2410.00","       2433.40","       2431.60","       2444.00","    6698252","         16370561186.60","     282764","    2905067","         43.37"
"HDFC","EQ","29-Jan-2020","       2431.60","       2446.00","       2447.50","       2400.00","       2406.30","       2404.25","       2426.93","    2692713","          6535014985.35","     118940","    1451777","         53.92"
"HDFC","EQ","30-Jan-2020","       2404.25","       2413.00","       2428.70","       2386.90","       2411.00","       2415.00","       2412.56","    2807667","          6773672531.90","     162717","    1555290","         55.39"
"HDFC","EQ","31-Jan-2020","       2415.00","       2417.00","       2434.75","       2404.50","       2416.40","       2414.00","       2418.92","    2828509","          6841949879.55","     126462","    1788372","         63.23"
"HDFC","EQ","01-Feb-2020","       2414.00","       2406.00","       2422.70","       2252.75","       2262.00","       2268.25","       2327.26","    3906937","          9092474364.20","     132400","    1950900","         49.93"
"HDFC","EQ","03-Feb-2020","       2268.25","       2250.00","       2298.05","       2228.20","       2265.00","       2259.75","       2267.40","    5220749","         11837535196.60","     243016","    3311123","         63.42"
"HDFC","EQ","04-Feb-2020","       2259.75","       2265.60","       2351.00","       2265.60","       2344.40","       2345.95","       2322.43","    3288687","          7637738602.20","     114074","    1760946","         53.55"
"HDFC","EQ","05-Feb-2020","       2345.95","       2345.55","       2395.50","       2326.20","       2390.50","       2391.65","       2367.47","    3244383","          7680979374.75","     136750","    2078655","         64.07"
"HDFC","EQ","06-Feb-2020","       2391.65","       2390.00","       2447.80","       2369.65","       2433.00","       2436.45","       2417.21","    3536393","          8548207985.50","     155820","    1755559","         49.64"
"HDFC","EQ","07-Feb-2020","       2436.45","       2428.10","       2452.30","       2398.35","       2405.00","       2405.65","       2420.22","    2193190","          5307998215.80","      98881","    1297776","         59.17"
"HDFC","EQ","10-Feb-2020","       2405.65","       2405.00","       2425.30","       2391.05","       2412.10","       2414.30","       2411.39","    2056525","          4959076230.95","      90906","    1255535","         61.05"
"HDFC","EQ","11-Feb-2020","       2414.30","       2424.45","       2441.75","       2420.20","       2436.00","       2435.15","       2432.03","    1732762","          4214124061.85","      93693","    1155634","         66.69"
"HDFC","EQ","12-Feb-2020","       2435.15","       2449.50","       2487.00","       2427.90","       2433.00","       2437.60","       2452.85","    4173099","         10235994516.55","     132455","    2111629","         50.60"
"HDFC","EQ","13-Feb-2020","       2437.60","       2426.00","       2444.15","       2399.00","       2404.00","       2403.65","       2413.10","    2280271","          5502526882.00","     121230","    1481701","         64.98"
"HDFC","EQ","14-Feb-2020","       2403.65","       2402.00","       2425.85","       2389.40","       2400.25","       2401.75","       2403.91","    2611510","          6277832031.30","     122829","    1543114","         59.09"
"HDFC","EQ","17-Feb-2020","       2401.75","       2401.75","       2406.65","       2345.15","       2349.90","       2350.25","       2365.00","    2398556","          5672596634.65","     113614","    1474533","         61.48"
"HDFC","EQ","18-Feb-2020","       2350.25","       2349.00","       2349.00","       2304.00","       2324.05","       2318.80","       2320.71","    2345063","          5442220042.85","     126995","    1323354","         56.43"
"HDFC","EQ","19-Feb-2020","       2318.80","       2343.00","       2385.00","       2330.05","       2379.00","       2377.25","       2357.57","    2088724","          4924315569.70","      91408","    1118695","         53.56"
"HDFC","EQ","20-Feb-2020","       2377.25","       2364.00","       2377.50","       2349.05","       2368.50","       2369.50","       2365.67","    3351611","          7928804253.45","     146323","    2315776","         69.09"
"HDFC","EQ","24-Feb-2020","       2369.50","       2355.00","       2365.20","       2280.10","       2303.85","       2292.30","       2311.58","    4238039","          9796556094.40","     195151","    2574530","         60.75"
"HDFC","EQ","25-Feb-2020","       2292.30","       2309.00","       2320.75","       2285.00","       2307.00","       2302.60","       2305.40","    3292922","          7591505237.15","     131292","    2162206","         65.66"
"HDFC","EQ","26-Feb-2020","       2302.60","       2278.00","       2309.50","       2253.55","       2276.50","       2281.45","       2284.08","    6163133","         14077071477.45","     176704","    4490066","         72.85"
"HDFC","EQ","27-Feb-2020","       2281.45","       2279.80","       2289.60","       2244.55","       2265.95","       2272.20","       2270.66","    3261885","          7406620648.30","     192211","    1936503","         59.37"
"HDFC","EQ","28-Feb-2020","       2272.20","       2228.55","       2228.55","       2162.30","       2186.00","       2175.75","       2191.99","    7715143","         16911538106.80","     263271","    5267783","         68.28"
"HDFC","EQ","02-Mar-2020","       2175.75","       2215.00","       2248.35","       2153.80","       2183.70","       2179.65","       2208.23","    3957634","          8739351975.55","     169811","    2193701","         55.43"
"HDFC","EQ","03-Mar-2020","       2179.65","       2201.70","       2226.90","       2173.30","       2194.95","       2191.40","       2196.19","    4229070","          9287853685.35","     164672","    2745809","         64.93"
"HDFC","EQ","04-Mar-2020","       2191.40","       2207.00","       2216.60","       2180.20","       2209.10","       2206.05","       2200.31","    4460096","          9813578241.55","     149261","    2831216","         63.48"
"HDFC","EQ","05-Mar-2020","       2206.05","       2206.00","       2232.20","       2183.00","       2189.00","       2195.05","       2206.08","    3916762","          8640675108.85","     166673","    2407536","         61.47"
"HDFC","EQ","06-Mar-2020","       2195.05","       2145.00","       2145.00","       2092.80","       2109.50","       2109.45","       2112.92","    5414446","         11440293042.55","     206756","    3731115","         68.91"
"HDFC","EQ","09-Mar-2020","       2109.45","       2067.30","       2067.30","       1981.20","       2025.50","       2027.90","       2027.04","    5051322","         10239209033.15","     202229","    3015302","         59.69"
"HDFC","EQ","11-Mar-2020","       2027.90","       1970.00","       2073.85","       1970.00","       2040.35","       2036.25","       2039.08","    6997019","         14267473437.25","     235413","    4299757","         61.45"
"HDFC","EQ","12-Mar-2020","       2036.25","       1990.00","       1990.00","       1861.10","       1874.50","       1875.70","       1921.57","    8837533","         16981957676.70","     295321","    5458700","         61.77"
"HDFC","EQ","13-Mar-2020","       1875.70","       1780.05","       2123.70","       1688.15","       2072.65","       2066.80","       1967.57","   14173637","         27887643749.70","     335277","    8509931","         60.04"
"HDFC","EQ","16-Mar-2020","       2066.80","       1964.00","       1979.50","       1825.00","       1858.00","       1841.75","       1898.10","   10672843","         20258137719.40","     338858","    6416705","         60.12"
"HDFC","EQ","17-Mar-2020","       1841.75","       1858.05","       1869.90","       1740.00","       1755.85","       1755.80","       1805.32","    6682574","         12064165339.55","     257685","    3706103","         55.46"
"HDFC","EQ","18-Mar-2020","       1755.80","       1771.00","       1784.70","       1602.40","       1633.25","       1622.55","       1692.03","    9070671","         15347878606.05","     318627","    5492454","         60.55"
"HDFC","EQ","19-Mar-2020","       1622.55","       1502.10","       1703.95","       1490.10","       1620.00","       1617.60","       1582.02","   11254232","         17804402634.85","     382998","    6175276","         54.87"
"HDFC","EQ","20-Mar-2020","       1617.60","       1624.00","       1776.90","       1535.20","       1776.90","       1753.95","       1667.01","   11377225","         18966004675.35","     313895","    5838882","         51.32"
"HDFC","EQ","23-Mar-2020","       1753.95","       1578.60","       1673.25","       1500.00","       1520.70","       1520.70","       1588.03","    9474584","         15045929137.20","     289498","    6374401","         67.28"
"HDFC","EQ","24-Mar-2020","       1520.70","       1554.00","       1649.70","       1473.45","       1504.35","       1505.10","       1555.48","    8900025","         13843781637.45","     360837","    4695602","         52.76"
"HDFC","EQ","25-Mar-2020","       1505.10","       1476.00","       1655.60","       1476.00","       1655.60","       1646.05","       1573.18","   10417560","         16388732588.35","     311380","    5877790","         56.42"
"HDFC","EQ","26-Mar-2020","       1646.05","       1689.50","       1843.45","       1671.20","       1755.00","       1733.25","       1750.18","   12104359","         21184811466.10","     289135","    6942634","         57.36"
"HDFC","EQ","27-Mar-2020","       1733.25","       1785.20","       1849.65","       1710.05","       1755.45","       1754.00","       1778.98","    9048464","         16097031294.15","     254613","    4214632","         46.58"
"HDFC","EQ","30-Mar-2020","       1754.00","       1667.30","       1699.00","       1548.00","       1564.00","       1558.75","       1618.03","    8670691","         14029421577.00","     306298","    4842592","         55.85"
"HDFC","EQ","31-Mar-2020","       1558.75","       1625.00","       1666.55","       1582.00","       1625.00","       1633.10","       1622.46","   10444821","         16946278907.20","     310677","    5680751","         54.39"
"HDFC","EQ","01-Apr-2020","       1633.10","       1645.50","       1693.60","       1575.90","       1588.00","       1583.50","       1608.21","    6752017","         10858669940.45","     188955","    3671959","         54.38"
"HDFC","EQ","03-Apr-2020","       1583.50","       1575.50","       1578.80","       1482.25","       1499.75","       1499.55","       1512.61","   10149442","         15352154498.85","     342735","    6541237","         64.45"
"HDFC","EQ","07-Apr-2020","       1499.55","       1574.70","       1577.50","       1517.60","       1570.00","       1555.15","       1542.02","   12307166","         18977864315.65","     454758","    8492621","         69.01"
"HDFC","EQ","08-Apr-2020","       1555.15","       1543.40","       1692.00","       1535.00","       1560.00","       1558.80","       1604.88","    8974987","         14403795607.45","     230116","    3614850","         40.28"
"HDFC","EQ","09-Apr-2020","       1558.80","       1587.70","       1714.65","       1587.50","       1702.00","       1703.10","       1669.67","    8572034","         14312462272.00","     305756","    4083131","         47.63"
"HDFC","EQ","13-Apr-2020","       1703.10","       1725.00","       1763.75","       1646.55","       1662.00","       1655.20","       1680.31","    7287804","         12245737787.20","     285995","    3048676","         41.83"
"HDFC","EQ","15-Apr-2020","       1655.20","       1708.50","       1710.00","       1584.90","       1597.00","       1596.30","       1643.03","    8512332","         13986053408.30","     312431","    4715988","         55.40"
"HDFC","EQ","16-Apr-2020","       1596.30","       1590.00","       1663.70","       1575.00","       1630.00","       1625.75","       1623.76","    7892749","         12815967215.50","     241563","    3926467","         49.75"
"HDFC","EQ","17-Apr-2020","       1625.75","       1690.00","       1738.00","       1652.40","       1680.00","       1680.60","       1688.58","    8954559","         15120478543.35","     325105","    4149937","         46.34"
"HDFC","EQ","20-Apr-2020","       1680.60","       1709.80","       1738.00","       1673.40","       1734.00","       1727.70","       1709.85","    7372380","         12605653593.10","     203023","    3221821","         43.70"
"HDFC","EQ","21-Apr-2020","       1727.70","       1670.00","       1694.80","       1651.10","       1665.00","       1669.70","       1676.04","    6604554","         11069479447.90","     180701","    3953408","         59.86"
"HDFC","EQ","22-Apr-2020","       1669.70","       1669.70","       1679.00","       1626.15","       1670.00","       1664.15","       1659.27","    5301750","          8797052694.15","     192440","    2838498","         53.54"
"HDFC","EQ","23-Apr-2020","       1664.15","       1674.90","       1687.00","       1651.60","       1656.00","       1663.45","       1666.79","    4419421","          7366264029.95","     173378","    2041299","         46.19"
